C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	C026	C027	C028	C029	C030	C031	C033	C034	C035	C036	C037	C038	C039	C040	C041	C042	C043	C044	C045	C046	C047	C048	C049	C050	C051	C052	C053	C054	C055	C056	C057	C058	C059	C060	C061	C062	C063	C064	T001	T002	T003	T004	T005	T006	T007	T008	T009	T010	T011	T013	T014	T015	T016	T017	T018	T019	T020	T022	T023	T024	T026	T028	T029	T030	T031	T032	T033	T034	T035	T036	T037	T038	T039	T040	T041	T042	T043	T044	T045	T046	T047	T048	T049	T050	T051	T052	T053	T054	T055	T056	T057	T058	T059	T060	T061	T062	T063	T064
PC11	0.773109663192258	-0.077712903561689	-0.327403038847494	-1.26667190498985	-0.292676473570265	0.812493125283932	0.780554862627727	0.924683390276374	0.327186070472403	-0.532599641547917	0.202719257828985	-0.335814493360043	-0.110344466364386	-0.384603999593149	0.081259174335735	-0.47754460827724	-0.392048426907085	0.0824969871346158	-0.0716042898371225	-0.492095165137841	-1.11521914362071	-0.603510585501526	-0.74931944359977	-0.389801139048818	1.05030220969597	0.771684108772301	-0.071981372082036	0.4863468159185	-0.785042074873134	-0.382705095944207	-0.490367899509349	-1.26149678043618	-0.230070512662088	-1.360801673536	-0.342622723286213	-0.101544185309215	-0.865361949785033	0.922742767790146	-0.723221911447448	-0.344633024456745	-0.205913511756152	-0.549644450633453	0.193202080193942	0.376407319771149	0.543964571033551	1.38494768585277	1.12827083042949	1.93770577871114	0.997299796866436	0.660715028724921	1.03382044424446	1.45104816691321	0.841864401612824	1.38977648467101	0.236938210332951	0.294796533185333	1.2418462810871	1.03863231609549	0.311890730826158	-1.84557221957416	-1.47243262971815	-1.14859643421118	-3.58832474626916	1.72013395729738	0.807341989834321	0.0128849851114498	-0.165357202396023	-0.0258890468338176	1.55557458993919	-1.0387340840513	0.271751184105525	0.364077349825986	-0.30836254677127	0.146332544853402	-0.860065903332162	1.41987464386279	-0.0371987391000344	0.46528528213365	-0.698968245592557	-0.762737512046877	0.179359462024204	-0.0768885011872455	-0.105894804060758	-0.737076692416435	0.220119124774524	0.415461085584748	0.70260515000774	-1.16736776438134	0.635211017586344	4.24594261234962	1.96091012214604	-1.58272630410895	-0.222980879547366	-1.94557489358578	0.336092339591812	-0.180269946633257	0.812880293163322	0.118826181697744	-2.31710998498043	0.833243509993404	-0.367524305807025	0.503017801981352	0.303813037257948	-0.208337780880372	0.491237170051873	1.10434818373376	-0.976584068542919	0.239599332966676	-0.274868709542137	-0.659151968985988	-1.41433808979042	-1.150060745103	-1.796869566551	0.869957874203196	-2.06712465027493	0.39290817772292	0.31541266588551	1.19955161525595	0.452786502230227	0.33551515654055	-0.148991578593655	-0.645045900061235	-0.37935670318095
PC12	-1.06257077512714	-0.962105022775713	-1.44179983857226	-0.287447237782446	-1.25729349789693	-0.79105775855805	-1.06752985528069	-1.49038555732098	-0.679683334150256	0.452889824950731	0.110238648043429	1.02115317833609	0.314613589418541	0.360256253535352	0.9599157736759	-0.413211530873125	1.00825533362316	0.371578692698621	0.391205244121187	0.50016253388367	0.873554828059635	1.55979292114716	-0.250094394887369	0.594501050627319	1.48579896237645	1.12031258576335	-0.0417307328355879	0.105161558248007	0.707468090343354	0.685557320351202	-0.28062518582721	0.832636097167983	2.48550621662322	-0.571914013042699	1.24372777402758	-1.53182354696542	0.237080378852444	-0.927495407841739	0.212709141433497	-0.0870274758844614	-0.528060319600954	-1.48091620300131	-1.47924402517248	0.27791342854668	0.0340635243429396	-0.224021130225	-0.184741621037172	-0.312137622903948	0.744785906335601	1.124007973176	1.37361801654564	-0.0223347036198191	0.901736395397285	0.374444796919726	-0.274472760077679	-0.275617826632325	0.263618670648427	0.550377908874848	-2.67690639436137	-2.33262456057868	-1.08688383940643	-3.81469379490379	-1.55402927647299	-0.0236495991884984	0.847758662119652	-0.400977694949649	0.151106441199689	0.0998575156409934	-0.243922987762174	-0.374321861256476	-0.144582434347399	-0.299285165269587	-0.913997940717572	0.776734126960507	0.443716263481988	0.434036292764285	0.369118646372011	-0.131266281820356	0.351029276967089	0.560662760971054	1.28104770258172	1.33027696855907	0.283193397138306	0.0670078331723606	0.798811699855692	0.802833260400076	-0.711059595307805	1.24569378209803	0.282726445803036	-2.05224675247329	0.157692007997893	1.77730939973574	0.52460645290022	0.750567040688837	0.664084130096821	-0.517385910024923	0.840004929362499	-0.281217716330142	-0.231920319991565	0.161696579231993	-0.511497437625513	-2.81564190723951	-0.0698357334764332	0.926885875609047	-0.0310829563284269	-0.832972656245792	-1.12423950025401	1.66676103593129	0.0909372598346739	0.345005872580555	1.014788122862	0.585630782003091	-3.56550737276648e-05	0.478275835639834	-0.821155189341013	-1.16718239470709	-0.106474439552538	-0.422931056214987	0.609557829730071	0.373650119458673	1.0787184396994	0.681738957353796	-2.51280193578251
PC13	0.122060535958267	-1.27301623455661	0.847514777529127	-1.01507579354872	0.0490619423971277	-1.06337194954778	0.728678765153659	-0.551633601459658	-1.12431125809623	-1.57218012698761	0.0339644273115304	0.198721831063778	1.0187209321885	-0.94711062660806	0.580657108360354	0.046081442525037	0.638740774698188	0.236524805862737	-0.833615371704114	-1.07788404076905	0.0323257457616338	0.556258921459597	0.229231219016833	1.20398409184856	1.59169679701983	-0.0989419880881654	-0.21823226274628	-0.115460116587828	1.05502950279649	-0.872903819160737	1.00652675797596	0.123648070291097	0.767060768991548	0.991796358886144	2.42637625776891	1.53873117228066	-1.60999821715312	-0.212418977258696	-1.17284645199774	-1.16028958351037	-0.90054353137676	-0.493922631293	-0.80741577853325	-0.449343071997139	-0.501380985921965	-0.14253481552394	0.417379115561348	-0.689899753204146	-0.821870670534675	-0.210855890743783	0.369560517522293	-0.159153288779368	0.480625057141574	0.987256972854951	0.113130139636758	-0.0796901310200695	-0.544279742431741	-0.150691271822049	-1.33098611525284	-0.387612268908597	-0.831091856882909	-0.116374853574276	-0.975746137371085	1.52669665282719	-0.494538505305544	1.53977811154473	0.896861447421666	0.955714978455326	-0.944459246418575	-0.290390528680046	1.63383533177806	2.32727458600523	-1.67741623679794	-1.06521909019199	-2.10968641047595	-0.273993826300557	-1.38608012700913	0.664510534556557	0.455409654349497	-0.961144038619393	-0.344272663397891	-0.17844024307811	-0.600420765458851	0.219179932225528	-0.316690166046665	0.535826765970737	0.253759761680509	-0.17418481037752	-0.214527484264356	-1.83779970980987	-0.774986416569716	-1.98843931197509	-1.10119431731681	0.0703022267939371	0.516269252903332	-1.10861435550779	-0.46118513580866	1.58060329107895	0.854112140237811	1.84060853244133	-1.80876539350395	0.311974514232048	1.08221543113761	-1.42154624994711	0.529319627498416	0.696945098155508	0.976403959867786	-0.761805518774958	0.211722616530061	0.542248376142916	-1.21028238225323	-0.704907996192927	0.796997047391434	-0.449181689143101	2.42157106262183	0.537364504515057	0.656400323802959	0.905774503012663	-0.507834376485265	0.652484304736068	1.94125654143539	0.617102736908203	2.53882155254252
PC14	-1.07751705874934	-1.5313791453903	0.106674700033166	-1.39894929506541	-1.18859667673919	-2.09373971004513	-1.38575122838859	0.335687326340297	-1.35657487692883	-0.0151769209489642	1.89442071675722	0.0901337090238709	-0.860363399364678	0.618758453140173	-0.160481853676677	-0.196284227244189	-1.72860442747573	0.0355289637231668	1.02812048395275	1.20880303544292	-0.437386922061174	-1.38859635740593	1.48439477485195	-0.146193741521071	-1.33159045305342	-0.389663625092229	0.663856425986268	0.0584343714865769	-1.5374610393819	0.543381294893277	-0.771809268663401	-1.56460376701577	-2.32773309191599	2.71399489814301	-1.64263553588379	-0.0164022520895152	0.81099817937934	0.503912993591321	-0.237935064984033	1.48684721802869	0.48284242735395	0.0611903060951493	1.39066666658214	-0.0126706125822798	-0.41307142205512	0.448593726912159	0.714519322275603	0.683437788166862	0.930994658281236	0.00848444434214658	0.593139352631565	-0.441737286169486	-0.53249356548874	-0.0496810176995877	0.543500032185691	0.0990946062304299	-0.560058391510061	-0.226113371639442	-3.03188644716921	-1.59040847534824	-1.36783322091482	-1.29127546646482	-0.497385076405521	-0.569034145349702	-0.184993358799211	-0.203691108471095	0.440989822486147	0.439134540924903	-0.103865859231522	-0.156083572663375	-0.245227143079576	-0.431538799030447	1.12275841028161	-0.70428801308678	-0.0321425360055888	0.191553094986013	0.364249556987605	-0.378762530103263	-0.777046753760244	1.86852062759344	0.440003015241107	-0.0774714897604582	-0.281619789751067	0.359499063537877	-0.516824266073103	0.24723350754922	1.54225658689628	-0.0667583283695203	-0.0687056282901969	-0.359140069161878	-0.284775907659794	-2.34612539907442	0.733078733274879	0.411974965361245	-0.328524424228698	0.678793161009112	-0.626595108232413	-0.679042341248832	1.19422985441737	1.02478508716876	0.733434592273433	-0.561212902161752	-0.150440935237427	1.2847739730793	0.0358703402965386	-0.126246092168472	1.48199277922132	-0.486124007548277	1.03834935833937	0.500936135900984	0.494460547783119	1.27070873896985	1.33927027501653	1.31530738439452	-0.00597297831633202	0.935072285402183	1.35215142433725	2.38526457214015	0.0394404086684115	-0.741458976244901	1.16870754389559	-0.665799699100529	0.984345191476371
genotypePC1	-0.14398816086393	-0.16174657741838	-0.0354914616314903	-0.0558506107446197	-0.144982321273266	-0.159690438480801	-0.162628354731742	-0.131649737390875	-0.154872615401508	-0.143116381787043	-0.148352948730833	-0.155184170310179	-0.161154913024423	-0.130727113917711	-0.076419567267088	-0.095652503843022	-0.0271793273844878	-0.0947779631303026	-0.154175079012395	-0.130540495544181	-0.0478369828524568	-0.0685607116886624	-0.139222891201439	-0.142865866287838	-0.07278688415463	-0.156913918384585	-0.0671155866279999	-0.121519905063626	-0.0839187710489845	-0.0428060260993128	0.0171583869167716	-0.0774256194510655	-0.0485526090547065	-0.0694371636523659	-0.0666329794717146	-0.0479466405728068	-0.0838522419138184	-0.0763735623809826	-0.0681643962746812	-0.07232942651836	-0.0859212514345305	-0.0995843498428311	-0.0882600220770127	0.0932868765892664	0.0990654695573878	0.0769532324162044	0.145394885973241	0.120923097785795	0.0741616255948696	0.0781208671841513	0.135942792484125	0.12124325993895	0.103803534479719	0.0765080859449166	0.0760188606365228	0.0739473210884191	0.0864349207007931	0.0882765767922098	0.0879039620032915	0.0844219143523955	0.127391654344072	-0.0933556742500451	-0.0514019248598035	0.0767484918334315	0.0406622721120485	0.0800113841532882	0.0489827752607305	-0.014695662685788	0.0441537963109643	0.0290061058257771	0.0461891182464558	0.0679713132694151	-0.0996752498352545	0.0905412339761645	-0.0335333544487625	-0.0458584769612736	-0.0403419991888688	0.00849328523436209	0.0521930757239679	0.0521393525738352	0.054484781056899	0.0877742238766445	0.0692365290715903	0.0255389893160577	0.0828979084499818	0.0341218910280105	0.043556698307435	0.0460579021501602	0.0339670828134894	0.033745090463708	0.0403704647513539	0.0162680420813201	-0.035480972094342	-0.0200633295686134	0.078075533051387	-0.0202144675096063	0.0334056084119221	0.0406157188287478	0.0458081741436168	0.104181548460695	-0.0605248571870664	0.11098329098352	0.0987064822764083	0.10494279731764	0.109744779402508	0.0903784043746492	0.0799288025443288	0.0296736532840632	0.0502501030915328	0.0350228186880713	0.077413277868836	0.0539826637108329	0.0267165023676636	0.0505809755710354	-0.0481903908274603	-0.0592790794797321	0.0159038534937831	0.0237235874030036	0.136978070415895	0.0978019998109306	0.127572816189087	0.140121721734471	0.184241670744462
genotypePC2	-0.205414165842655	-0.194259084672965	-0.0554994965772393	-0.0507568253655281	-0.179423798602234	-0.198900970669776	-0.207001108955439	-0.205028365796061	-0.213634552282066	-0.199274096957081	0.210023664839365	0.193768412366834	0.202351563685035	0.216167346344894	-0.00505094554410957	-0.0589841147713543	0.0458968064716639	-0.0241703880342542	0.202109436889387	0.178267326811566	0.071476424840959	-0.0154601898725062	0.188545372782252	0.234435556183119	0.0315976821417962	0.237588751684935	-0.0209907361529737	0.217104388524261	-0.0130248409912719	-0.0141315042669646	-0.0371793308512515	0.0638010672733822	-0.0236782067188484	0.0105176067124799	0.00141979618433445	-0.0353738745968198	-0.0271375126082846	-0.0128464454812043	-0.0434857614264127	-0.0514132790814099	-0.0743582266164089	-0.0941964547836808	-0.0927203901608317	0.0330039534791442	0.056601843408411	0.031699263293169	0.021409751497078	0.0461048481434674	0.080033457002143	0.0477991570366852	0.0337612347233281	0.0318560147891787	0.057732190143348	0.0400981609987401	0.0335008841542998	0.0369552822997652	0.0267480867593429	0.0242045659786399	0.0625587497520094	0.0128367271344791	0.0355519158238512	-0.0774300786768069	0.0429348992708932	-0.0760079401220369	0.00184382003591931	-0.0833221282323532	-0.0882836692357663	0.0473772119811991	0.0173351274117004	-0.0183240530165291	-0.081136872767442	-0.0844304616004255	0.23312571992292	-0.00774847482580436	0.0125120214937612	0.0127573140648869	-0.0108521207619824	0.0160713953273663	-0.000453740978632353	0.0129520314955016	0.00124895432586452	0.00157541823812129	-0.00838386269924809	-0.0525731911367571	-0.0138518949876693	-0.0429481756854466	-0.0549821095653888	-0.0294455574790969	-0.0295078934218862	-0.0266910170807446	-0.0524637659516828	-0.0489683770130629	0.0242757788409179	0.0257530681202275	0.00343615986741102	0.011413213896981	0.00930778938448842	-0.0710547892114469	-0.103794985803608	-0.0693085225277069	0.0101294301135835	0.0276098773907039	0.0255538174448399	0.0491360718420921	0.0263119658032516	0.0256019617056936	-0.0215069266867275	-0.0323479658855731	-0.0292336996829715	-0.0152901521848259	-0.0286055056663775	-0.0307190188846104	-0.0187629110248035	-0.0277049189420538	-0.0098015246566008	-0.0341308565250159	-0.0220195144465045	-0.0154864291598397	0.0189189203875582	0.00264089465345684	0.0198178688194743	0.0235260492106066	0.0502737030042894
genotypePC3	-0.0831278816183889	-0.102392993014324	0.0192401020177195	-0.0124391202648754	-0.0836666202326772	-0.0934026536110408	-0.0875300864175393	-0.0784755140927926	-0.0892658302025219	-0.0778293535924092	0.0416434520721354	0.0397108125787058	0.0483673659422302	0.0596335802181014	0.00432446249345105	-0.00348067416756252	0.00576309974439433	-6.88013115627202e-05	0.0323968585460236	0.0401453147894893	0.00586283763507525	-0.0253085405620839	0.0416789015424824	0.0555347782127843	0.0171881855953904	0.0471591874259149	0.0016790421851318	0.0605576332428376	0.00846185286267361	0.00140192367593565	-0.0312008312501434	0.014034454686469	-0.0254559173243258	0.00554583630626919	-0.0106272300797119	0.0109682880799131	-0.0211576076709953	-0.0180353614471452	-0.00630115443881982	-0.00821815776357042	-0.0161422500248194	-0.0355323205118201	-0.0197032599804864	-0.0621963717918467	-0.0827475032986059	-0.0821329459836351	-0.00854398748769257	-0.0825536075105887	-0.0889775767886477	-0.090523073789977	-0.0427734069327502	-0.0632914178895111	-0.0730488900915831	-0.0716534478912901	-0.0964297670346559	-0.077793829037003	-0.0860333720939525	-0.0989166803297453	-0.096855383159307	-0.0822795009035557	-0.0530886448187026	-0.0219699969309138	-0.00673184328190709	0.289871614544808	0.0572852544615738	0.316324441881591	0.302894825730143	-0.00618295543896279	-0.00487921574716437	0.0164850192169401	0.294843172822513	0.317002136495629	0.059591468289131	0.00122776822827329	0.0197213982454637	0.00836375226752903	0.0191715041830968	0.0106140884588546	-0.0065745813253487	0.0177340413129994	-0.020706492649246	0.0028143286366487	0.00638096823771831	-0.0220896848883331	0.0308802121073689	-0.0156197694118888	-0.0201244893245528	-0.0140999300290554	-0.00373670427440369	-0.0095450385387175	-0.0142727918292186	-0.0285400742826271	0.00330171807729076	0.00555063588516463	-0.00480935674027507	-0.00170082762770247	0.00667709752259068	0.300697495685044	0.289121607241545	0.301001956131198	0.00558542300376071	-0.0932187554988498	-0.0838927743465762	-0.0907176010002395	-0.0998282000292578	-0.107940135199838	0.0276972127914047	-0.0288938178240212	-0.0269859792206873	-0.0233623538685671	-0.00522330119584323	-0.0143711146438941	-0.0230030581500417	-0.00198657312237948	-0.0125181626981126	-0.0206151052375534	-0.020766952474226	-0.00521050272116697	-0.00812769480571854	0.00409151959413205	-0.00495085929153811	-0.039902635891887	-0.0939277349521763
genotypePC4	-0.0484265893121269	-0.045433374317496	-0.0131984328837801	0.00102321483159911	-0.0455650525366764	-0.0468508872935777	-0.0401576129138979	-0.0464413957069544	-0.0568299100196511	-0.0673913996287162	0.00793004269941646	0.0150176390362702	0.0107596885541248	0.0172767870030736	-0.0490726511466448	-0.0261078060967429	-0.0100275655696203	-0.0315711434765969	0.0166218163987348	0.0357258674803526	-0.00760994609770814	-0.0239036611662572	0.0257231919955611	0.02330078395424	-0.0505500374392687	0.0211267156401561	-0.0197768207680442	0.0312219946354123	-0.0590018050999695	-0.0130601579519695	0.042434653427867	-0.0268195244310303	-0.00849948597572865	-0.0406789744887886	-0.0190349395605612	-0.00761516967613377	-0.00980711599064717	-0.00764950300349079	-0.0138933201251813	-0.0457740364509719	-0.0296321666406819	-0.0354492279824892	-0.0184529283494135	-0.0740442632359649	-0.0800572972230549	-0.0800660896401086	-0.0724090880931186	-0.0829676384903892	-0.100834299895834	-0.113583860981927	-0.0727013848955208	-0.091109030917304	-0.0655849710344978	-0.0811375284912627	-0.0858036501882845	-0.0737743654335376	-0.100653398460611	-0.0908708063345333	-0.0928337662363084	-0.0785782271833416	-0.0962908686181723	0.000873337975765452	0.00467191742773843	-0.0642715135598129	0.0019340547370718	-0.0684089218214928	-0.0770808044701245	0.01334200110398	0.0475149350710084	0.0291956706443999	-0.0767384053837761	-0.092195105695233	0.0338074043915925	0.0749691005452625	-0.0103709306731387	-0.00655710966905732	-0.0365957266247322	0.0120491754553434	0.0542023905540284	0.030997260069291	0.0669958843746499	0.0715983558849392	0.0527757241912737	0.345853536815545	0.0476806180429016	0.27585552553007	0.316541676019325	0.312163213557233	0.0834443943416477	0.0783027006927267	0.331198054815218	0.326680671457737	-0.0388916681126634	-0.0326012694043315	0.0637812918512342	0.00811322453669598	0.0234066572637004	-0.0679042599092904	-0.069642262337109	-0.0477452307640088	-0.0248927916342574	-0.0848990203723141	-0.0955379066877443	-0.0990795097376388	-0.118813319625108	-0.117220797921593	0.0487698581338456	0.0510078247691196	0.0810073801804268	0.0474009827881528	0.0762928298086817	0.0844894824597674	0.0404999524517159	0.0528796956529739	-0.0237759835841074	-0.0200259472516586	0.0536426460756053	0.0836246076164774	0.0880229091124995	0.0777734461752956	0.0820525139284303	-0.00850277644537405	-0.04424086302105
genotypePC5	-0.151616683347752	-0.16393137100901	0.059872179549492	0.0559301399624681	-0.123811370734408	-0.158944057959507	-0.135781206666364	-0.161325897609431	-0.135447680372751	-0.149337244118521	-0.0574607517646353	-0.0962884056198988	-0.0876978038528423	-0.105958415682046	0.258285422082088	0.106022097962313	0.0693430063149506	0.0783035645685443	-0.0876587786381207	-0.107331663410185	0.0706913889833974	0.0644540462162669	-0.102243576715487	-0.124976161499736	0.24605813121475	-0.0939277062764954	0.090786446169118	-0.123620664297094	0.239492014858031	0.063272352494145	0.0516082168099721	0.0639777932282804	0.0349452856295592	0.236730304490463	0.0411243048298036	0.0302505673793991	0.042955480063416	0.0580481428018758	0.0530908329317114	0.130477739249012	0.0265136786501477	0.0269954417438762	0.00842524826049483	-0.0312985885885027	-0.036028615929043	-0.013105708786861	-0.0630507903807992	-0.0406012951606115	-0.0375048945084094	0.0382630645978168	-0.0666426620386744	-0.0533007103231848	-0.0598416522778622	-0.0473624617686453	-0.0253477864727392	-0.0354078619067222	-0.0514933957846288	-0.0365289420329569	-0.0435159767889351	-0.0458191921122586	-0.0738495199741588	0.0155874595368793	0.00583286097337109	-0.0507095537205048	0.0171111412200526	-0.0567571716275728	-0.0451922801060812	0.0469358600377007	0.0765087309916026	0.0985309799086496	-0.058367195423852	-0.0648765280634415	-0.0970416174528068	0.00632258000951073	0.0560170462946076	0.0350379413014885	0.0614013535507044	0.0556321601162673	0.0467088987723183	0.000443932162399153	0.0297736342653259	0.00202499270758903	0.0273517809138534	-0.0709541369371056	-0.00315603399938166	-0.0615553341578036	-0.0454617056758468	-0.0657585920378067	-0.01703456554269	-0.00792689512138459	-0.0769077672783995	-0.0601292012582105	0.258181541303468	0.262743296875255	0.0168189047272173	0.0559099026671045	0.0627358110532176	-0.0740577145923895	-0.0652049063392357	-0.0654003552477892	0.155385098505852	-0.0625474574950493	-0.0528446296545238	-0.0854180722360163	-0.0750980967044037	-0.0618893479747932	0.0361376136761937	0.086385620517949	0.0872984628297959	0.0395140896263391	0.077940438609489	0.0895545026082166	0.0433315177001905	0.0692475389808782	0.0679761174257379	0.0376565872267082	0.0998623871101068	0.0626680441153775	-0.0304786757347484	-0.00735533126733508	-0.0275834353627887	-0.0423254885365474	-0.0763941354050121
Condition	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Age	18	22	23	22	23	22	22	24	24	22	30	26	17	27	26	19	17	30	25	25	19	17	31	25	19	31	19	23	26	25	24	19	17	29	17	32	32	30	32	28	25	25	23	10	11	11	10	9	10	10	10	9	10	10	10	10	10	10	9	10	10	20	23	25	25	25	23	26	25	37	37	37	37	16	17	17	17	18	16	16	16	17	19	17	28	30	30	26	29	33	28	29	41	41	42	42	42	30	29	30	24	22	22	21	21	21	22	10	10	10	10	10	9	21	24	24	25	24	21	21	21	21	17
